rank,age_code,gender_code,product_name,audience_percentage,product_package,total_active_users,active_users,sub_genre
81,>44,male,KaBuM! Compre Online,0.105713747,br.com.kabum.webviewapp,634226,67046,E-Commerce (Retailer)
81,between 25 and 44,all,KaBuM! Compre Online,0.602077544,br.com.kabum.webviewapp,634226,381853,E-Commerce (Retailer)
81,between 25 and 44,female,KaBuM! Compre Online,0.162298933,br.com.kabum.webviewapp,634226,102934,E-Commerce (Retailer)
81,<25,all,KaBuM! Compre Online,0.23974441,br.com.kabum.webviewapp,634226,152052,E-Commerce (Retailer)
81,between 25 and 44,male,KaBuM! Compre Online,0.439778596,br.com.kabum.webviewapp,634226,278919,E-Commerce (Retailer)
81,<25,male,KaBuM! Compre Online,0.195251077,br.com.kabum.webviewapp,634226,123833,E-Commerce (Retailer)
81,>44,all,KaBuM! Compre Online,0.158178061,br.com.kabum.webviewapp,634226,100321,E-Commerce (Retailer)
81,all,all,KaBuM! Compre Online,1,br.com.kabum.webviewapp,634226,634226,E-Commerce (Retailer)
81,all,male,KaBuM! Compre Online,0.740743399,br.com.kabum.webviewapp,634226,469799,E-Commerce (Retailer)
81,<25,female,KaBuM! Compre Online,0.044493329,br.com.kabum.webviewapp,634226,28219,E-Commerce (Retailer)
81,all,female,KaBuM! Compre Online,0.259256572,br.com.kabum.webviewapp,634226,164427,E-Commerce (Retailer)
81,>44,female,KaBuM! Compre Online,0.052464306,br.com.kabum.webviewapp,634226,33274,E-Commerce (Retailer)
83,>44,all,Catálogos Hiroshima - HiroApp,0.223492503,com.hiro.hiroapp.hiroshimasd,18712,4182,Other Shopping
83,between 25 and 44,all,Catálogos Hiroshima - HiroApp,0.646877706,com.hiro.hiroapp.hiroshimasd,18712,12104,Other Shopping
83,<25,male,Catálogos Hiroshima - HiroApp,0.072523974,com.hiro.hiroapp.hiroshimasd,18712,1357,Other Shopping
83,all,female,Catálogos Hiroshima - HiroApp,0.52690661,com.hiro.hiroapp.hiroshimasd,18712,9859,Other Shopping
83,all,male,Catálogos Hiroshima - HiroApp,0.473093391,com.hiro.hiroapp.hiroshimasd,18712,8853,Other Shopping
83,all,all,Catálogos Hiroshima - HiroApp,1,com.hiro.hiroapp.hiroshimasd,18712,18712,Other Shopping
83,<25,female,Catálogos Hiroshima - HiroApp,0.057105817,com.hiro.hiroapp.hiroshimasd,18712,1069,Other Shopping
83,between 25 and 44,male,Catálogos Hiroshima - HiroApp,0.282720238,com.hiro.hiroapp.hiroshimasd,18712,5290,Other Shopping
83,>44,female,Catálogos Hiroshima - HiroApp,0.105643317,com.hiro.hiroapp.hiroshimasd,18712,1977,Other Shopping
83,>44,male,Catálogos Hiroshima - HiroApp,0.117849186,com.hiro.hiroapp.hiroshimasd,18712,2205,Other Shopping
83,between 25 and 44,female,Catálogos Hiroshima - HiroApp,0.364157468,com.hiro.hiroapp.hiroshimasd,18712,6814,Other Shopping
83,<25,all,Catálogos Hiroshima - HiroApp,0.129629791,com.hiro.hiroapp.hiroshimasd,18712,2426,Other Shopping
85,>44,male,SCHUTZ,0.004608995,br.com.arezzo.schutz,47316,218,E-Commerce (Retailer)
85,all,male,SCHUTZ,0.062842838,br.com.arezzo.schutz,47316,2973,E-Commerce (Retailer)
85,between 25 and 44,all,SCHUTZ,0.824361086,br.com.arezzo.schutz,47316,39005,E-Commerce (Retailer)
85,between 25 and 44,female,SCHUTZ,0.77490598,br.com.arezzo.schutz,47316,36665,E-Commerce (Retailer)
85,<25,male,SCHUTZ,0.008778691,br.com.arezzo.schutz,47316,415,E-Commerce (Retailer)
85,>44,female,SCHUTZ,0.06048394,br.com.arezzo.schutz,47316,2862,E-Commerce (Retailer)
85,between 25 and 44,male,SCHUTZ,0.049455151,br.com.arezzo.schutz,47316,2340,E-Commerce (Retailer)
85,>44,all,SCHUTZ,0.065092936,br.com.arezzo.schutz,47316,3080,E-Commerce (Retailer)
85,<25,all,SCHUTZ,0.110545956,br.com.arezzo.schutz,47316,5231,E-Commerce (Retailer)
85,all,all,SCHUTZ,1,br.com.arezzo.schutz,47316,47316,E-Commerce (Retailer)
85,all,female,SCHUTZ,0.937157154,br.com.arezzo.schutz,47316,44343,E-Commerce (Retailer)
85,<25,female,SCHUTZ,0.101767264,br.com.arezzo.schutz,47316,4815,E-Commerce (Retailer)
86,<25,all,Tenda Atacado,0.048927628,com.root.tendadrive.Activities,22349,1093,Other Shopping
86,between 25 and 44,male,Tenda Atacado,0.291233033,com.root.tendadrive.Activities,22349,6509,Other Shopping
86,between 25 and 44,female,Tenda Atacado,0.327635974,com.root.tendadrive.Activities,22349,7322,Other Shopping
86,<25,male,Tenda Atacado,0.024076991,com.root.tendadrive.Activities,22349,538,Other Shopping
86,between 25 and 44,all,Tenda Atacado,0.618869007,com.root.tendadrive.Activities,22349,13831,Other Shopping
86,>44,female,Tenda Atacado,0.199434042,com.root.tendadrive.Activities,22349,4457,Other Shopping
86,<25,female,Tenda Atacado,0.024850637,com.root.tendadrive.Activities,22349,555,Other Shopping
86,all,all,Tenda Atacado,1,com.root.tendadrive.Activities,22349,22349,Other Shopping
86,>44,male,Tenda Atacado,0.132769316,com.root.tendadrive.Activities,22349,2967,Other Shopping
86,all,male,Tenda Atacado,0.448079348,com.root.tendadrive.Activities,22349,10014,Other Shopping
86,>44,all,Tenda Atacado,0.332203358,com.root.tendadrive.Activities,22349,7424,Other Shopping
86,all,female,Tenda Atacado,0.551920652,com.root.tendadrive.Activities,22349,12335,Other Shopping
87,<25,female,Lojas Torra - Compre online,0.096333221,br.com.app.torra,72489,6983,E-Commerce (Retailer)
87,between 25 and 44,female,Lojas Torra - Compre online,0.485166818,br.com.app.torra,72489,35169,E-Commerce (Retailer)
87,between 25 and 44,all,Lojas Torra - Compre online,0.706645429,br.com.app.torra,72489,51224,E-Commerce (Retailer)
87,all,all,Lojas Torra - Compre online,1,br.com.app.torra,72489,72489,E-Commerce (Retailer)
87,>44,male,Lojas Torra - Compre online,0.066470772,br.com.app.torra,72489,4818,E-Commerce (Retailer)
87,<25,male,Lojas Torra - Compre online,0.0176285,br.com.app.torra,72489,1278,E-Commerce (Retailer)
87,between 25 and 44,male,Lojas Torra - Compre online,0.221478581,br.com.app.torra,72489,16055,E-Commerce (Retailer)
87,all,male,Lojas Torra - Compre online,0.305577874,br.com.app.torra,72489,22151,E-Commerce (Retailer)
87,all,female,Lojas Torra - Compre online,0.694422126,br.com.app.torra,72489,50338,E-Commerce (Retailer)
87,>44,all,Lojas Torra - Compre online,0.179392859,br.com.app.torra,72489,13004,E-Commerce (Retailer)
87,>44,female,Lojas Torra - Compre online,0.112922087,br.com.app.torra,72489,8186,E-Commerce (Retailer)
87,<25,all,Lojas Torra - Compre online,0.113961726,br.com.app.torra,72489,8261,E-Commerce (Retailer)
89,>44,all,Clube Extra,0.337767065,br.com.clubeextra,376388,127131,Coupons & Rewards
89,all,female,Clube Extra,0.486209065,br.com.clubeextra,376388,183003,Coupons & Rewards
89,>44,male,Clube Extra,0.182157725,br.com.clubeextra,376388,68562,Coupons & Rewards
89,<25,female,Clube Extra,0.046497919,br.com.clubeextra,376388,17501,Coupons & Rewards
89,between 25 and 44,male,Clube Extra,0.274322748,br.com.clubeextra,376388,103252,Coupons & Rewards
89,between 25 and 44,all,Clube Extra,0.558424592,br.com.clubeextra,376388,210184,Coupons & Rewards
89,>44,female,Clube Extra,0.15560934,br.com.clubeextra,376388,58569,Coupons & Rewards
89,all,male,Clube Extra,0.513790906,br.com.clubeextra,376388,193385,Coupons & Rewards
89,<25,male,Clube Extra,0.05731044,br.com.clubeextra,376388,21571,Coupons & Rewards
89,all,all,Clube Extra,1,br.com.clubeextra,376388,376388,Coupons & Rewards
89,between 25 and 44,female,Clube Extra,0.284101814,br.com.clubeextra,376388,106933,Coupons & Rewards
89,<25,all,Clube Extra,0.103808358,br.com.clubeextra,376388,39072,Coupons & Rewards
92,between 25 and 44,female,Banggood - Online Shopping,0.164075449,com.banggood.client,248551,40781,E-Commerce (B2C)
92,<25,female,Banggood - Online Shopping,0.026185799,com.banggood.client,248551,6509,E-Commerce (B2C)
92,<25,male,Banggood - Online Shopping,0.067029886,com.banggood.client,248551,16660,E-Commerce (B2C)
92,between 25 and 44,male,Banggood - Online Shopping,0.45311892,com.banggood.client,248551,112623,E-Commerce (B2C)
92,all,female,Banggood - Online Shopping,0.255201042,com.banggood.client,248551,63430,E-Commerce (B2C)
92,all,male,Banggood - Online Shopping,0.744798958,com.banggood.client,248551,185121,E-Commerce (B2C)
92,all,all,Banggood - Online Shopping,1,com.banggood.client,248551,248551,E-Commerce (B2C)
92,between 25 and 44,all,Banggood - Online Shopping,0.617194355,com.banggood.client,248551,153404,E-Commerce (B2C)
92,>44,all,Banggood - Online Shopping,0.289589942,com.banggood.client,248551,71978,E-Commerce (B2C)
92,<25,all,Banggood - Online Shopping,0.093215689,com.banggood.client,248551,23169,E-Commerce (B2C)
92,>44,female,Banggood - Online Shopping,0.064939782,com.banggood.client,248551,16141,E-Commerce (B2C)
92,>44,male,Banggood - Online Shopping,0.224650174,com.banggood.client,248551,55837,E-Commerce (B2C)
93,>44,all,hibobi-Kids Fashion Online,0.061851069,com.hibobi.store,54574,3375,E-Commerce (Retailer)
93,all,all,hibobi-Kids Fashion Online,1,com.hibobi.store,54574,54574,E-Commerce (Retailer)
93,between 25 and 44,all,hibobi-Kids Fashion Online,0.930123508,com.hibobi.store,54574,50761,E-Commerce (Retailer)
93,all,female,hibobi-Kids Fashion Online,0.981128633,com.hibobi.store,54574,53544,E-Commerce (Retailer)
93,between 25 and 44,male,hibobi-Kids Fashion Online,0.015178883,com.hibobi.store,54574,828,E-Commerce (Retailer)
93,all,male,hibobi-Kids Fashion Online,0.018871339,com.hibobi.store,54574,1030,E-Commerce (Retailer)
93,<25,female,hibobi-Kids Fashion Online,0.007601373,com.hibobi.store,54574,415,E-Commerce (Retailer)
93,<25,all,hibobi-Kids Fashion Online,0.008025402,com.hibobi.store,54574,438,E-Commerce (Retailer)
93,between 25 and 44,female,hibobi-Kids Fashion Online,0.914944649,com.hibobi.store,54574,49932,E-Commerce (Retailer)
93,>44,female,hibobi-Kids Fashion Online,0.058582641,com.hibobi.store,54574,3197,E-Commerce (Retailer)
93,>44,male,hibobi-Kids Fashion Online,0.003268427,com.hibobi.store,54574,178,E-Commerce (Retailer)
93,<25,male,hibobi-Kids Fashion Online,0.000424029,com.hibobi.store,54574,23,E-Commerce (Retailer)
96,>44,all,Tricae - Loja Online de Roupas,0.175734609,br.com.tricae,40459,7110,E-Commerce (Retailer)
96,all,all,Tricae - Loja Online de Roupas,1,br.com.tricae,40459,40459,E-Commerce (Retailer)
96,<25,female,Tricae - Loja Online de Roupas,0.03585659,br.com.tricae,40459,1451,E-Commerce (Retailer)
96,all,male,Tricae - Loja Online de Roupas,0.170305491,br.com.tricae,40459,6890,E-Commerce (Retailer)
96,<25,all,Tricae - Loja Online de Roupas,0.048004691,br.com.tricae,40459,1942,E-Commerce (Retailer)
96,<25,male,Tricae - Loja Online de Roupas,0.012148102,br.com.tricae,40459,492,E-Commerce (Retailer)
96,between 25 and 44,all,Tricae - Loja Online de Roupas,0.776260674,br.com.tricae,40459,31407,E-Commerce (Retailer)
96,all,female,Tricae - Loja Online de Roupas,0.82969451,br.com.tricae,40459,33569,E-Commerce (Retailer)
96,between 25 and 44,female,Tricae - Loja Online de Roupas,0.651723683,br.com.tricae,40459,26368,E-Commerce (Retailer)
96,>44,female,Tricae - Loja Online de Roupas,0.142114222,br.com.tricae,40459,5750,E-Commerce (Retailer)
96,>44,male,Tricae - Loja Online de Roupas,0.03362038,br.com.tricae,40459,1360,E-Commerce (Retailer)
96,between 25 and 44,male,Tricae - Loja Online de Roupas,0.124537006,br.com.tricae,40459,5039,E-Commerce (Retailer)
97,all,male,Bemol,0.794543505,com.bemol.commerce.android.apps.mobile,80293,63796,E-Commerce (Retailer)
97,>44,all,Bemol,0.092085645,com.bemol.commerce.android.apps.mobile,80293,7394,E-Commerce (Retailer)
97,all,female,Bemol,0.205456495,com.bemol.commerce.android.apps.mobile,80293,16497,E-Commerce (Retailer)
97,<25,female,Bemol,0.019540025,com.bemol.commerce.android.apps.mobile,80293,1569,E-Commerce (Retailer)
97,<25,male,Bemol,0.354738712,com.bemol.commerce.android.apps.mobile,80293,28483,E-Commerce (Retailer)
97,>44,male,Bemol,0.058689728,com.bemol.commerce.android.apps.mobile,80293,4712,E-Commerce (Retailer)
97,between 25 and 44,male,Bemol,0.381115079,com.bemol.commerce.android.apps.mobile,80293,30601,E-Commerce (Retailer)
97,between 25 and 44,female,Bemol,0.152520552,com.bemol.commerce.android.apps.mobile,80293,12246,E-Commerce (Retailer)
97,all,all,Bemol,1,com.bemol.commerce.android.apps.mobile,80293,80293,E-Commerce (Retailer)
97,>44,female,Bemol,0.033395913,com.bemol.commerce.android.apps.mobile,80293,2681,E-Commerce (Retailer)
97,<25,all,Bemol,0.374278724,com.bemol.commerce.android.apps.mobile,80293,30052,E-Commerce (Retailer)
97,between 25 and 44,all,Bemol,0.533635616,com.bemol.commerce.android.apps.mobile,80293,42847,E-Commerce (Retailer)
98,all,all,AMARO: Comprar Moda e Beleza,1,amaro.amaroandroid,86133,86133,E-Commerce (Retailer)
98,<25,female,AMARO: Comprar Moda e Beleza,0.036795594,amaro.amaroandroid,86133,3169,E-Commerce (Retailer)
98,<25,all,AMARO: Comprar Moda e Beleza,0.063274324,amaro.amaroandroid,86133,5450,E-Commerce (Retailer)
98,all,female,AMARO: Comprar Moda e Beleza,0.817983687,amaro.amaroandroid,86133,70455,E-Commerce (Retailer)
98,between 25 and 44,all,AMARO: Comprar Moda e Beleza,0.693720162,amaro.amaroandroid,86133,59752,E-Commerce (Retailer)
98,<25,male,AMARO: Comprar Moda e Beleza,0.026478732,amaro.amaroandroid,86133,2281,E-Commerce (Retailer)
98,>44,all,AMARO: Comprar Moda e Beleza,0.243005484,amaro.amaroandroid,86133,20931,E-Commerce (Retailer)
98,all,male,AMARO: Comprar Moda e Beleza,0.182016298,amaro.amaroandroid,86133,15678,E-Commerce (Retailer)
98,>44,male,AMARO: Comprar Moda e Beleza,0.059339426,amaro.amaroandroid,86133,5111,E-Commerce (Retailer)
98,>44,female,AMARO: Comprar Moda e Beleza,0.183666065,amaro.amaroandroid,86133,15820,E-Commerce (Retailer)
98,between 25 and 44,female,AMARO: Comprar Moda e Beleza,0.59752202,amaro.amaroandroid,86133,51466,E-Commerce (Retailer)
98,between 25 and 44,male,AMARO: Comprar Moda e Beleza,0.096198134,amaro.amaroandroid,86133,8286,E-Commerce (Retailer)
99,between 25 and 44,male,Novo Mundo,0.216150358,com.kobe.novoMundo,51187,11064,E-Commerce (B2C)
99,<25,male,Novo Mundo,0.015340372,com.kobe.novoMundo,51187,785,E-Commerce (B2C)
99,>44,female,Novo Mundo,0.226239562,com.kobe.novoMundo,51187,11581,E-Commerce (B2C)
99,all,all,Novo Mundo,1,com.kobe.novoMundo,51187,51187,E-Commerce (B2C)
99,<25,female,Novo Mundo,0.023207825,com.kobe.novoMundo,51187,1188,E-Commerce (B2C)
99,>44,male,Novo Mundo,0.070070781,com.kobe.novoMundo,51187,3587,E-Commerce (B2C)
99,between 25 and 44,female,Novo Mundo,0.44899109,com.kobe.novoMundo,51187,22983,E-Commerce (B2C)
99,<25,all,Novo Mundo,0.038548198,com.kobe.novoMundo,51187,1973,E-Commerce (B2C)
99,>44,all,Novo Mundo,0.296310335,com.kobe.novoMundo,51187,15167,E-Commerce (B2C)
99,between 25 and 44,all,Novo Mundo,0.665141463,com.kobe.novoMundo,51187,34047,E-Commerce (B2C)
99,all,female,Novo Mundo,0.698438466,com.kobe.novoMundo,51187,35751,E-Commerce (B2C)
99,all,male,Novo Mundo,0.301561505,com.kobe.novoMundo,51187,15436,E-Commerce (B2C)
100,<25,male,Anacapri,0.002223071,br.com.anacapri,45683,102,E-Commerce (Retailer)
100,all,all,Anacapri,1,br.com.anacapri,45683,45683,E-Commerce (Retailer)
100,between 25 and 44,all,Anacapri,0.845756412,br.com.anacapri,45683,38637,E-Commerce (Retailer)
100,between 25 and 44,female,Anacapri,0.811689973,br.com.anacapri,45683,37080,E-Commerce (Retailer)
100,<25,female,Anacapri,0.059758041,br.com.anacapri,45683,2730,E-Commerce (Retailer)
100,>44,male,Anacapri,0.008405171,br.com.anacapri,45683,384,E-Commerce (Retailer)
100,>44,all,Anacapri,0.092262484,br.com.anacapri,45683,4215,E-Commerce (Retailer)
100,>44,female,Anacapri,0.083857313,br.com.anacapri,45683,3831,E-Commerce (Retailer)
100,between 25 and 44,male,Anacapri,0.03406642,br.com.anacapri,45683,1556,E-Commerce (Retailer)
100,all,male,Anacapri,0.044694662,br.com.anacapri,45683,2042,E-Commerce (Retailer)
100,all,female,Anacapri,0.955305338,br.com.anacapri,45683,43641,E-Commerce (Retailer)
100,<25,all,Anacapri,0.061981115,br.com.anacapri,45683,2831,E-Commerce (Retailer)
101,<25,all,eBay Shop: Buying & Selling,0.17965889,com.ebay.mobile,313826,56382,E-Commerce (C2C)
101,>44,male,eBay Shop: Buying & Selling,0.159840122,com.ebay.mobile,313826,50162,E-Commerce (C2C)
101,>44,female,eBay Shop: Buying & Selling,0.05000075,com.ebay.mobile,313826,15692,E-Commerce (C2C)
101,all,male,eBay Shop: Buying & Selling,0.713009119,com.ebay.mobile,313826,223761,E-Commerce (C2C)
101,all,female,eBay Shop: Buying & Selling,0.286990881,com.ebay.mobile,313826,90065,E-Commerce (C2C)
101,between 25 and 44,male,eBay Shop: Buying & Selling,0.42591393,com.ebay.mobile,313826,133663,E-Commerce (C2C)
101,all,all,eBay Shop: Buying & Selling,1,com.ebay.mobile,313826,313826,E-Commerce (C2C)
101,>44,all,eBay Shop: Buying & Selling,0.209840879,com.ebay.mobile,313826,65854,E-Commerce (C2C)
101,<25,male,eBay Shop: Buying & Selling,0.127255052,com.ebay.mobile,313826,39936,E-Commerce (C2C)
101,<25,female,eBay Shop: Buying & Selling,0.05240383,com.ebay.mobile,313826,16446,E-Commerce (C2C)
101,between 25 and 44,all,eBay Shop: Buying & Selling,0.610500217,com.ebay.mobile,313826,191591,E-Commerce (C2C)
101,between 25 and 44,female,eBay Shop: Buying & Selling,0.184586301,com.ebay.mobile,313826,57928,E-Commerce (C2C)
104,<25,male,Made-in-China B2B Trade Online,0.0007009,com.madeinchina.b2b.trade,12044,8,E-Commerce (C2C)
104,all,all,Made-in-China B2B Trade Online,1,com.madeinchina.b2b.trade,12044,12044,E-Commerce (C2C)
104,>44,male,Made-in-China B2B Trade Online,0.21191065,com.madeinchina.b2b.trade,12044,2552,E-Commerce (C2C)
104,between 25 and 44,male,Made-in-China B2B Trade Online,0.389083952,com.madeinchina.b2b.trade,12044,4686,E-Commerce (C2C)
104,>44,female,Made-in-China B2B Trade Online,0.115602195,com.madeinchina.b2b.trade,12044,1392,E-Commerce (C2C)
104,<25,all,Made-in-China B2B Trade Online,0.001143179,com.madeinchina.b2b.trade,12044,14,E-Commerce (C2C)
104,all,male,Made-in-China B2B Trade Online,0.601695478,com.madeinchina.b2b.trade,12044,7247,E-Commerce (C2C)
104,between 25 and 44,female,Made-in-China B2B Trade Online,0.282260031,com.madeinchina.b2b.trade,12044,3400,E-Commerce (C2C)
104,>44,all,Made-in-China B2B Trade Online,0.327512831,com.madeinchina.b2b.trade,12044,3945,E-Commerce (C2C)
104,between 25 and 44,all,Made-in-China B2B Trade Online,0.671343982,com.madeinchina.b2b.trade,12044,8086,E-Commerce (C2C)
104,all,female,Made-in-China B2B Trade Online,0.398304492,com.madeinchina.b2b.trade,12044,4797,E-Commerce (C2C)
104,<25,female,Made-in-China B2B Trade Online,0.000442279,com.madeinchina.b2b.trade,12044,5,E-Commerce (C2C)
105,between 25 and 44,all,Kit Escolar DUEPAY,0.669634044,com.duepay.kit_escolar_app,49548,33179,Other Shopping
105,<25,female,Kit Escolar DUEPAY,0.062674001,com.duepay.kit_escolar_app,49548,3105,Other Shopping
105,all,male,Kit Escolar DUEPAY,0.441616327,com.duepay.kit_escolar_app,49548,21881,Other Shopping
105,<25,all,Kit Escolar DUEPAY,0.104477979,com.duepay.kit_escolar_app,49548,5177,Other Shopping
105,between 25 and 44,male,Kit Escolar DUEPAY,0.269985467,com.duepay.kit_escolar_app,49548,13377,Other Shopping
105,<25,male,Kit Escolar DUEPAY,0.041803978,com.duepay.kit_escolar_app,49548,2071,Other Shopping
